x1,x2,y
-2.293629,-0.215871,0.0
0.554851,0.372952,1.0
-1.230935,-0.328604,0.0
0.407747,0.397332,1.0
0.752813,-0.270040,0.0
0.686947,0.523536,1.0
-0.441008,-0.827928,0.0
0.517230,0.476494,1.0
1.567323,-0.401983,0.0
0.647605,0.496074,1.0
0.234729,-0.513205,0.0
0.514196,0.695045,1.0
1.542396,-1.743873,0.0
0.461074,0.674273,1.0
-2.309261,1.043071,0.0
0.607360,0.496673,1.0
1.041989,2.303392,0.0
0.592600,0.435022,1.0
-0.992578,-2.259108,0.0
0.430524,0.424701,1.0
0.615017,2.191416,0.0
0.313794,0.538082,1.0
0.574976,1.218653,0.0
0.525287,0.698055,1.0
-1.068046,1.355161,0.0
0.515815,0.302745,1.0
-0.758844,-0.297233,0.0
0.600795,0.557154,1.0
2.260094,-1.807737,0.0
0.613187,0.432073,1.0
-0.528221,2.197970,0.0
0.540287,0.397762,1.0
1.035989,2.259272,0.0
0.398438,0.339599,1.0
1.602846,1.424657,0.0
0.651192,0.390598,1.0
1.030346,-1.380208,0.0
0.604297,0.626055,1.0
-2.343715,-2.018483,0.0
0.646397,0.601078,1.0
0.180127,-1.411788,0.0
0.372698,0.536747,1.0
0.009015,-2.089524,0.0
0.525634,0.523610,1.0
0.131825,-2.012834,0.0
0.558052,0.582806,1.0
1.434271,0.197904,0.0
0.481250,0.565120,1.0
0.858690,-1.591992,0.0
0.381969,0.355066,1.0
1.111487,-0.842101,0.0
0.667316,0.573340,1.0
-2.062088,-1.505450,0.0
0.391198,0.657692,1.0
-0.872317,-1.833105,0.0
0.610687,0.414632,1.0
0.267803,-1.428874,0.0
0.443189,0.477840,1.0
-0.571703,0.983167,0.0
0.587624,0.401698,1.0
-1.879140,1.288564,0.0
0.440758,0.419381,1.0
-2.054177,1.847045,0.0
0.640062,0.514120,1.0
1.426607,0.984344,0.0
0.355324,0.537483,1.0
-0.302947,1.173675,0.0
0.349996,0.574504,1.0
2.285488,-2.200797,0.0
0.500300,0.340759,1.0
0.516636,-0.106003,0.0
0.433338,0.519116,1.0
0.902199,0.056818,0.0
0.477879,0.317434,1.0
0.063859,-1.915719,0.0
0.576540,0.508139,1.0
-0.112783,0.461248,0.0
0.516382,0.634170,1.0
-2.399447,2.101934,0.0
0.433919,0.678016,1.0
-1.072964,0.293712,0.0
0.370940,0.586565,1.0
1.088258,2.358152,0.0
0.487773,0.596951,1.0
-1.803494,0.678193,0.0
0.365314,0.426446,1.0
2.112559,0.178116,0.0
0.365941,0.573796,1.0
-1.241604,-2.034755,0.0
0.655390,0.544212,1.0
-1.525955,-0.322807,0.0
0.382189,0.444592,1.0
-0.571188,0.051202,0.0
0.613267,0.583042,1.0
1.119362,1.925144,0.0
0.425299,0.599643,1.0
-1.253109,1.404198,0.0
0.396588,0.454863,1.0
2.136058,1.523193,0.0
0.658739,0.434327,1.0
-1.912700,-1.150606,0.0
0.580390,0.421976,1.0
-1.834578,1.454746,0.0
0.393016,0.428022,1.0
-1.531635,0.202764,0.0
0.487370,0.634586,1.0
-0.219491,2.215198,0.0
0.453851,0.470656,1.0
0.263626,0.353868,0.0
0.521427,0.620584,1.0
-1.651145,-1.991254,0.0
