x1,x2,y
0.466170,-1.088286,0.0
0.523806,0.601279,1.0
1.437168,1.487119,0.0
0.610767,0.564806,1.0
-0.034678,-0.834818,0.0
0.529348,0.550569,1.0
-0.634900,0.232061,0.0
0.532298,0.537459,1.0
-0.245547,1.095739,0.0
0.378249,0.625030,1.0
1.372333,0.801089,0.0
0.487372,0.661064,1.0
-1.497346,1.113944,0.0
0.374332,0.392398,1.0
-0.475725,-0.509985,0.0
0.457079,0.325089,1.0
-0.941757,-0.113903,0.0
0.451875,0.456021,1.0
0.349400,1.371726,0.0
0.447472,0.457255,1.0
-0.087400,1.073704,0.0
0.598808,0.366344,1.0
0.335496,-1.314612,0.0
0.541302,0.665123,1.0
0.172919,-0.756497,0.0
0.440550,0.518799,1.0
-0.342579,-0.726248,0.0
0.625595,0.571064,1.0
-0.251704,-0.395472,0.0
0.673218,0.569362,1.0
1.217856,-0.486107,0.0
0.366773,0.557324,1.0
-1.194382,-0.978996,0.0
0.635640,0.609534,1.0
1.069872,-0.667767,0.0
0.477566,0.647110,1.0
0.521695,-0.879310,0.0
0.425802,0.653862,1.0
-0.294203,-0.662919,0.0
0.542855,0.358701,1.0
-0.031784,-0.186247,0.0
0.332470,0.428152,1.0
0.329434,-1.209996,0.0
0.580425,0.602470,1.0
-1.385058,1.327084,0.0
0.407141,0.626449,1.0
0.191613,1.435147,0.0
0.569604,0.335881,1.0
0.369822,-0.395321,0.0
0.612588,0.363546,1.0
-1.330470,0.792497,0.0
0.432829,0.353145,1.0
-1.438386,-0.953505,0.0
0.558109,0.336765,1.0
0.848509,-1.114076,0.0
0.329290,0.576795,1.0
-0.792280,1.158166,0.0
0.673854,0.465692,1.0
1.376905,-0.364118,0.0
0.536674,0.471764,1.0
-1.225947,-0.490305,0.0
0.559643,0.524577,1.0
-1.032724,1.007085,0.0
0.510936,0.309503,1.0
-0.665208,0.849155,0.0
0.598834,0.401678,1.0
-0.730046,0.113701,0.0
0.496240,0.509937,1.0
-1.433729,-0.683505,0.0
0.411561,0.502077,1.0
0.839750,-1.329561,0.0
0.641875,0.587476,1.0
-1.458635,0.729436,0.0
0.466291,0.347343,1.0
-0.754553,-0.771247,0.0
0.586101,0.406249,1.0
-0.485826,0.724889,0.0
0.528974,0.666048,1.0
-0.255565,0.715012,0.0
0.395185,0.468634,1.0
0.221711,0.293863,0.0
0.626883,0.630359,1.0
1.075867,1.098012,0.0
0.330691,0.519124,1.0
-1.342164,-0.744000,0.0
0.445390,0.671672,1.0
0.711590,-1.301218,0.0
0.556461,0.645640,1.0
1.301822,0.726582,0.0
0.367395,0.602500,1.0
-0.681722,-0.701558,0.0
0.355887,0.397112,1.0
-0.277618,-0.924352,0.0
0.446428,0.517604,1.0
-0.958050,-0.948553,0.0
0.455835,0.615435,1.0
0.846918,-0.856029,0.0
0.596696,0.463751,1.0
-0.262649,-1.346416,0.0
0.471241,0.340716,1.0
0.810378,0.029594,0.0
0.417352,0.634086,1.0
-0.105331,-0.305298,0.0
0.348610,0.487959,1.0
0.257868,-1.007966,0.0
0.515835,0.646739,1.0
-1.173954,0.353086,0.0
0.541773,0.582093,1.0
1.089372,0.080855,0.0
0.489860,0.482858,1.0
-0.751684,-0.549926,0.0
0.551971,0.383813,1.0
0.309156,-0.013424,0.0
0.593489,0.563502,1.0
0.610699,1.013481,0.0
0.444243,0.593162,1.0
1.242281,-0.985299,0.0
0.510637,0.483030,1.0
-0.170017,-1.469930,0.0
0.485446,0.695878,1.0
0.866820,0.642508,0.0
0.491927,0.413202,1.0
-0.167502,-1.214392,0.0
0.557738,0.509026,1.0
0.725048,-0.123123,0.0
0.590613,0.640831,1.0
1.120143,1.242037,0.0
0.621783,0.502304,1.0
-0.540322,-0.185150,0.0
0.391597,0.569179,1.0
-0.791599,0.600592,0.0
0.387199,0.655990,1.0
0.922531,0.983832,0.0
0.402538,0.455160,1.0
-0.249620,-1.369597,0.0
0.523392,0.452559,1.0
-1.117188,0.426889,0.0
0.329018,0.413715,1.0
-1.443045,-1.261096,0.0
0.467858,0.681805,1.0
-0.039316,-0.779633,0.0
0.595242,0.438742,1.0
0.286840,-0.073740,0.0
0.453606,0.353952,1.0
1.249794,-0.709868,0.0
0.533975,0.309530,1.0
-0.247683,1.192027,0.0
0.554145,0.513119,1.0
0.673980,-0.416324,0.0
0.346703,0.443028,1.0
0.569215,-0.206020,0.0
0.422917,0.569858,1.0
0.815506,-0.795201,0.0
0.506575,0.604012,1.0
1.000612,-0.718988,0.0
0.496156,0.698191,1.0
-1.487325,-1.478164,0.0
0.433084,0.642938,1.0
-0.350495,1.232322,0.0
0.451879,0.528042,1.0
0.824462,-0.260146,0.0
0.638363,0.366537,1.0
0.626089,-1.323081,0.0
0.418524,0.340624,1.0
1.270843,-0.941370,0.0
0.496112,0.347351,1.0
0.259510,-0.420038,0.0
0.423648,0.445929,1.0
