x1,x2,y
0.017538,1.960870,0.0
0.462058,0.401464,1.0
-1.063469,1.475160,0.0
0.667336,0.520994,1.0
0.503267,0.809303,0.0
0.396978,0.604592,1.0
-1.565629,0.080750,0.0
0.397684,0.466866,1.0
-0.997453,2.204591,0.0
0.613097,0.526374,1.0
0.767956,-0.162747,0.0
0.558706,0.374491,1.0
1.996717,2.023781,0.0
0.573289,0.662672,1.0
0.440474,1.452448,0.0
0.374203,0.629590,1.0
0.319944,1.295277,0.0
0.466042,0.561576,1.0
1.224068,0.113086,0.0
0.486425,0.343985,1.0
-1.723795,0.972186,0.0
0.527089,0.584470,1.0
1.032241,1.673203,0.0
0.369175,0.517065,1.0
0.097467,1.327827,0.0
0.631755,0.514007,1.0
-2.172583,-1.008433,0.0
0.505066,0.447997,1.0
-0.154880,-1.462205,0.0
0.559588,0.399506,1.0
-2.388298,2.276146,0.0
0.432263,0.448254,1.0
-1.072212,-1.473363,0.0
0.532392,0.509945,1.0
-0.598625,-0.283170,0.0
0.313029,0.486373,1.0
2.069625,-1.418414,0.0
0.692515,0.499538,1.0
-1.885515,-0.248596,0.0
0.320333,0.429254,1.0
2.009329,-2.001876,0.0
0.501184,0.405987,1.0
-0.974514,-1.051893,0.0
0.436691,0.462763,1.0
1.937104,-1.486136,0.0
0.642983,0.422722,1.0
-0.229517,1.709924,0.0
0.590953,0.340535,1.0
-1.570882,-1.810612,0.0
0.586439,0.472081,1.0
-0.486997,-0.956062,0.0
0.655859,0.419221,1.0
-0.695688,0.375010,0.0
0.532952,0.323831,1.0
-0.884636,2.320346,0.0
0.418631,0.526630,1.0
-0.405167,1.550258,0.0
0.564854,0.505431,1.0
0.848217,-0.022414,0.0
0.408022,0.619013,1.0
-1.777852,-0.354294,0.0
0.530882,0.337676,1.0
-2.086624,-1.088593,0.0
0.377877,0.370882,1.0
-1.135152,1.492078,0.0
0.679690,0.555334,1.0
-0.006417,-2.251732,0.0
0.361160,0.611219,1.0
0.638781,-1.602551,0.0
0.393396,0.413041,1.0
0.866588,1.551896,0.0
0.459098,0.660953,1.0
-0.833665,-0.215705,0.0
0.386627,0.638240,1.0
2.375014,0.054519,0.0
0.458458,0.311669,1.0
-0.904237,-0.718208,0.0
0.589934,0.420671,1.0
-0.908739,0.426134,0.0
0.535781,0.677145,1.0
0.874308,1.701352,0.0
0.585390,0.446746,1.0
2.011507,1.003518,0.0
0.411241,0.332596,1.0
0.540523,-1.824756,0.0
0.377425,0.385408,1.0
0.604558,-0.792456,0.0
0.476892,0.529428,1.0
-2.396681,0.585045,0.0
0.304628,0.482909,1.0
-0.512872,0.963378,0.0
0.591250,0.543407,1.0
-0.747435,-0.540993,0.0
0.394488,0.365000,1.0
-1.761850,-0.215089,0.0
0.449644,0.562754,1.0
-1.211539,-0.743394,0.0
0.514835,0.628729,1.0
-0.560464,-2.111708,0.0
0.476324,0.580184,1.0
0.621089,-1.360492,0.0
0.616883,0.557602,1.0
1.304881,-0.072258,0.0
0.496432,0.528819,1.0
-0.422393,0.046735,0.0
0.356639,0.634297,1.0
-0.779495,-1.771377,0.0
0.614307,0.460815,1.0
-2.172015,-1.054277,0.0
0.696869,0.479666,1.0
-1.818312,1.227821,0.0
0.565197,0.667132,1.0
2.162017,1.017158,0.0
0.445946,0.414266,1.0
-1.595704,-1.398444,0.0
0.636157,0.498316,1.0
1.207070,-2.381411,0.0
0.335206,0.411267,1.0
-1.568421,1.149320,0.0
0.618189,0.504406,1.0
0.695218,1.322711,0.0
0.667093,0.435391,1.0
1.413353,-0.973748,0.0
0.617908,0.586909,1.0
-1.464110,2.308903,0.0
0.310534,0.540803,1.0
2.119441,0.652279,0.0
0.471309,0.687711,1.0
0.658792,-1.283266,0.0
0.379166,0.443119,1.0
-0.080400,2.309183,0.0
0.302964,0.508576,1.0
1.664227,1.071258,0.0
0.486127,0.539232,1.0
1.992547,-0.867667,0.0
0.459547,0.614307,1.0
-0.546367,-0.382078,0.0
0.567348,0.423342,1.0
0.143880,-1.003611,0.0
0.458544,0.541685,1.0
2.323269,-0.825983,0.0
0.441279,0.371650,1.0
0.255547,-1.021455,0.0
0.667572,0.486108,1.0
1.386509,-0.948320,0.0
0.400688,0.565274,1.0
-1.688556,-1.952444,0.0
0.430643,0.420694,1.0
-1.054466,-0.808790,0.0
0.522097,0.676923,1.0
-0.737954,0.402621,0.0
0.403662,0.552839,1.0
0.806250,0.243437,0.0
0.653797,0.561397,1.0
-1.280639,-0.494860,0.0
0.607750,0.655709,1.0
-2.362846,-1.948861,0.0
0.558281,0.434359,1.0
-0.242159,0.441580,0.0
0.569153,0.348385,1.0
-2.340947,1.301969,0.0
