x1,x2,y
0.763627,-0.918260,0.0
0.550331,0.410531,1.0
-0.860430,-0.447292,0.0
0.395752,0.409739,1.0
1.430248,-0.225802,0.0
0.518491,0.477740,1.0
-1.004674,0.850430,0.0
0.622992,0.427986,1.0
0.526936,-1.379659,0.0
0.408532,0.401262,1.0
0.939305,1.291316,0.0
0.593716,0.391912,1.0
1.265415,0.635027,0.0
0.611976,0.477152,1.0
-0.056838,1.515610,0.0
0.606458,0.547280,1.0
-1.345178,-0.413993,0.0
0.363456,0.399589,1.0
-0.004172,0.279100,0.0
0.454013,0.390708,1.0
-0.579017,-0.344194,0.0
0.591317,0.460840,1.0
-1.279766,1.372877,0.0
0.343024,0.605623,1.0
0.063078,0.946318,0.0
0.596189,0.344986,1.0
-0.949320,-0.018637,0.0
0.545606,0.598917,1.0
0.720733,1.354821,0.0
0.410528,0.346944,1.0
-0.132894,0.051273,0.0
0.617872,0.370063,1.0
1.144524,0.808738,0.0
0.358276,0.545112,1.0
-1.585546,1.336538,0.0
0.398238,0.590470,1.0
1.005886,0.319367,0.0
0.444008,0.638820,1.0
-0.474835,0.242087,0.0
0.621598,0.597674,1.0
0.105913,0.872163,0.0
0.404604,0.386198,1.0
1.001310,0.212354,0.0
0.628848,0.451633,1.0
-0.851024,0.845292,0.0
0.352968,0.541555,1.0
0.092060,-1.544642,0.0
0.601218,0.477228,1.0
0.558965,-0.672915,0.0
0.388765,0.570485,1.0
-1.286688,0.238093,0.0
0.303462,0.491876,1.0
-1.111494,0.725426,0.0
0.528358,0.319472,1.0
-1.094079,-0.988525,0.0
0.532760,0.695820,1.0
-0.442882,-0.317713,0.0
0.401560,0.424129,1.0
0.331173,1.222819,0.0
0.425893,0.582039,1.0
0.234287,-1.545419,0.0
0.567614,0.489479,1.0
-0.268123,-0.744567,0.0
0.678786,0.554318,1.0
0.969880,-0.032384,0.0
0.465627,0.395803,1.0
-0.264863,-0.358530,0.0
0.473388,0.431319,1.0
0.679216,1.178028,0.0
0.589125,0.426575,1.0
-0.459613,0.084696,0.0
0.435715,0.470236,1.0
1.195258,-0.899490,0.0
0.383686,0.418227,1.0
0.378703,0.066465,0.0
0.534081,0.500241,1.0
0.354273,-0.931514,0.0
0.302700,0.478494,1.0
1.219788,-1.429549,0.0
0.397012,0.388670,1.0
0.656360,1.037460,0.0
0.473569,0.672687,1.0
-0.373033,-0.763151,0.0
0.415371,0.545423,1.0
-1.432454,1.544640,0.0
0.394787,0.585885,1.0
-1.046617,-0.087303,0.0
0.649264,0.377687,1.0
-0.930783,1.126959,0.0
0.499476,0.499206,1.0
-1.224568,1.079384,0.0
0.549941,0.664587,1.0
-1.499244,-0.999793,0.0
0.460012,0.423436,1.0
-0.070617,0.343611,0.0
0.384761,0.481084,1.0
0.600180,0.821597,0.0
0.572214,0.593398,1.0
1.184283,0.242253,0.0
0.642962,0.467298,1.0
-0.188976,1.477069,0.0
0.437321,0.662322,1.0
1.153512,1.469862,0.0
0.495733,0.376825,1.0
1.520943,0.883055,0.0
0.488504,0.491378,1.0
-0.815781,1.167533,0.0
0.540252,0.614162,1.0
-0.608552,-0.733079,0.0
0.391940,0.339132,1.0
-0.820955,0.615694,0.0
0.395439,0.344489,1.0
-0.543036,-0.410659,0.0
0.556498,0.469740,1.0
-1.458210,0.665651,0.0
0.550501,0.465346,1.0
-0.211345,-0.074086,0.0
0.453994,0.475609,1.0
0.467415,-0.160178,0.0
0.386625,0.612541,1.0
-0.956507,0.791258,0.0
0.434885,0.517168,1.0
1.202101,-1.084420,0.0
0.466679,0.468089,1.0
0.641456,0.154675,0.0
0.461835,0.660629,1.0
0.718891,-0.800034,0.0
0.528070,0.675651,1.0
1.265322,-0.926140,0.0
0.327046,0.458047,1.0
0.724183,-1.455990,0.0
0.447456,0.599949,1.0
-1.225652,-1.135170,0.0
0.450151,0.684433,1.0
1.338846,-0.413760,0.0
0.441779,0.373048,1.0
-0.706764,-0.175740,0.0
0.492368,0.637308,1.0
1.071675,-1.154529,0.0
0.578279,0.526993,1.0
-1.485254,0.531813,0.0
0.573271,0.367894,1.0
0.737787,-0.018417,0.0
0.608714,0.458147,1.0
1.381606,1.455032,0.0
0.539714,0.375084,1.0
1.160437,-0.539781,0.0
0.488235,0.365856,1.0
-1.321629,-1.422453,0.0
0.504508,0.673694,1.0
0.611560,0.085339,0.0
0.586512,0.513703,1.0
-0.773162,0.658185,0.0
0.464688,0.610367,1.0
1.128802,-1.028522,0.0
0.504824,0.381431,1.0
0.123598,0.511581,0.0
0.468341,0.408481,1.0
-1.234580,-0.790536,0.0
0.483108,0.594374,1.0
1.210431,1.318081,0.0
0.424298,0.578036,1.0
-0.394970,-1.457947,0.0
0.335538,0.393131,1.0
-1.193036,-0.151423,0.0
0.564718,0.613863,1.0
0.808689,1.242473,0.0
0.381356,0.455946,1.0
-0.140228,1.594848,0.0
0.675831,0.487947,1.0
-1.406721,-1.156922,0.0
0.352397,0.537275,1.0
0.714097,-1.374672,0.0
0.485746,0.532707,1.0
0.802814,-1.505269,0.0
0.517257,0.543571,1.0
-0.753547,0.737040,0.0
0.529685,0.612860,1.0
0.254760,0.150159,0.0
0.365863,0.466733,1.0
0.689807,-0.007760,0.0
0.597618,0.366533,1.0
0.197044,-0.282780,0.0
0.415100,0.382164,1.0
-0.519097,-1.258318,0.0
0.531567,0.654905,1.0
-0.895407,0.488543,0.0
0.467291,0.351767,1.0
-1.280234,-0.084948,0.0
0.434921,0.324235,1.0
-0.675456,1.210825,0.0
0.692803,0.532744,1.0
-0.559258,-1.052588,0.0
0.343902,0.567787,1.0
0.710382,0.192790,0.0
0.637844,0.447949,1.0
-0.183787,-0.914437,0.0
0.334620,0.562890,1.0
1.509367,1.532063,0.0
0.372022,0.375964,1.0
1.012493,-0.622099,0.0
0.348158,0.497017,1.0
-1.113984,0.465820,0.0
0.330260,0.487149,1.0
0.097764,1.514983,0.0
0.490226,0.627300,1.0
-0.533998,1.087873,0.0
0.385564,0.371515,1.0
1.278554,0.654145,0.0
0.376092,0.378588,1.0
-1.394490,-0.397371,0.0
0.474172,0.407344,1.0
-0.572454,1.158676,0.0
0.316601,0.516676,1.0
-1.036582,-1.026967,0.0
0.570702,0.395506,1.0
1.354536,0.890706,0.0
0.561268,0.637679,1.0
-0.249208,0.360548,0.0
0.367174,0.488430,1.0
-0.425416,-1.170187,0.0
0.483122,0.429353,1.0
-1.265159,0.471630,0.0
0.535859,0.381572,1.0
-0.150087,-0.917489,0.0
0.569798,0.388420,1.0
-1.036974,-1.220426,0.0
0.536694,0.407994,1.0
-1.442473,-0.444666,0.0
0.311699,0.527444,1.0
0.430486,-0.013975,0.0
0.549478,0.470105,1.0
-0.303878,-0.070755,0.0
0.632154,0.405321,1.0
-0.525638,0.804185,0.0
0.391817,0.666074,1.0
0.081696,0.259938,0.0
0.660095,0.414271,1.0
-0.354746,-0.619151,0.0
0.541815,0.492718,1.0
0.148542,0.538476,0.0
0.431143,0.421375,1.0
1.229003,-0.141544,0.0
0.334541,0.426644,1.0
-0.797925,0.471803,0.0
0.499638,0.415810,1.0
-1.413271,0.750606,0.0
0.660593,0.394124,1.0
1.190340,-0.356568,0.0
0.594529,0.442267,1.0
0.689093,0.780804,0.0
0.472650,0.428071,1.0
-0.939504,-1.446512,0.0
0.359293,0.430083,1.0
0.788429,-0.080774,0.0
0.470634,0.543392,1.0
0.668807,-0.953747,0.0
0.396403,0.545596,1.0
-0.477591,-1.279625,0.0
0.567409,0.640035,1.0
-0.320828,-0.149194,0.0
0.662581,0.602428,1.0
-0.754681,0.872656,0.0
0.336636,0.435757,1.0
-1.033583,1.362880,0.0
0.540133,0.608135,1.0
-1.347119,-1.021126,0.0
0.441266,0.558801,1.0
-1.064047,1.362354,0.0
0.513927,0.576773,1.0
-0.624728,-0.610403,0.0
0.518813,0.689374,1.0
0.030926,1.370858,0.0
0.502206,0.371434,1.0
-0.061558,-1.011317,0.0
0.649176,0.507197,1.0
1.230945,0.490935,0.0
0.693109,0.489182,1.0
1.444617,1.276945,0.0
0.401381,0.606331,1.0
-0.702956,-0.188096,0.0
0.533397,0.609327,1.0
-1.080131,-0.167102,0.0
0.639196,0.360229,1.0
-0.498560,1.501171,0.0
0.672528,0.580037,1.0
-0.205463,-0.422610,0.0
0.526630,0.475963,1.0
0.034810,-0.550811,0.0
0.515814,0.693807,1.0
0.964871,-1.008379,0.0
0.422344,0.536969,1.0
1.095603,0.995228,0.0
0.549680,0.675578,1.0
1.093556,-1.409667,0.0
0.566790,0.635337,1.0
-1.560143,-0.519317,0.0
0.317357,0.421615,1.0
1.531397,0.589252,0.0
0.552026,0.507888,1.0
1.367540,-1.361502,0.0
0.555352,0.395963,1.0
-1.259706,-0.676577,0.0
0.696277,0.520361,1.0
-1.569179,1.203639,0.0
0.395520,0.508973,1.0
0.070973,-0.758380,0.0
0.438559,0.654086,1.0
1.005509,0.388749,0.0
0.412244,0.389644,1.0
0.365672,-1.357296,0.0
