x1,x2,y
0.178143,-0.545324,0.0
0.440158,0.338018,1.0
-0.915340,2.887446,0.0
0.447701,0.313451,1.0
-4.248325,-0.395234,0.0
0.357969,0.587134,1.0
2.231657,-0.940188,0.0
0.478414,0.503333,1.0
0.387613,1.005717,0.0
0.444329,0.434591,1.0
-4.508926,-5.711565,0.0
0.457335,0.621747,1.0
-6.747087,-3.683038,0.0
0.614379,0.464292,1.0
-5.252380,1.854311,0.0
0.644955,0.363297,1.0
1.396354,-5.277019,0.0
0.550439,0.634050,1.0
6.077613,-1.165309,0.0
0.408810,0.671201,1.0
5.814148,0.579944,0.0
0.625154,0.366551,1.0
-2.478730,2.178754,0.0
0.614114,0.417874,1.0
3.997637,-3.920767,0.0
0.461285,0.620958,1.0
4.997661,-4.915972,0.0
0.438024,0.464972,1.0
2.899784,-4.928918,0.0
0.530981,0.402411,1.0
-6.259330,-3.160216,0.0
0.571154,0.387757,1.0
-2.205734,-4.970584,0.0
0.510077,0.668634,1.0
-6.040894,-2.705399,0.0
0.539475,0.350070,1.0
4.617335,6.144523,0.0
0.662268,0.542648,1.0
-0.772431,3.552603,0.0
0.383908,0.540292,1.0
-0.392505,-0.433403,0.0
0.563821,0.343009,1.0
-5.032927,5.593832,0.0
0.387898,0.399009,1.0
-5.169773,-3.570514,0.0
0.601337,0.473065,1.0
3.449700,5.304787,0.0
0.484690,0.384339,1.0
2.826092,-1.475474,0.0
0.509106,0.342868,1.0
-4.042314,-1.772214,0.0
0.509743,0.653311,1.0
-3.692277,2.498273,0.0
0.357081,0.463541,1.0
1.129506,-5.198410,0.0
0.445838,0.594735,1.0
-6.383705,4.064127,0.0
0.377712,0.408427,1.0
4.416475,-2.510999,0.0
0.443386,0.582186,1.0
3.483433,6.454173,0.0
0.645014,0.558567,1.0
-1.961434,2.385333,0.0
0.537336,0.404311,1.0
5.283227,5.989662,0.0
0.420217,0.379975,1.0
-1.984739,-2.904836,0.0
0.581890,0.432458,1.0
0.757689,-2.928120,0.0
0.438651,0.613374,1.0
-4.029018,0.899835,0.0
0.463008,0.376743,1.0
0.793116,-0.901887,0.0
0.337370,0.385574,1.0
1.323242,-5.872875,0.0
0.673785,0.496144,1.0
-0.088041,-3.103648,0.0
0.528639,0.640660,1.0
2.635970,4.751399,0.0
0.388722,0.643437,1.0
-1.830179,0.380349,0.0
0.465739,0.677557,1.0
6.795897,-3.953715,0.0
0.410347,0.507241,1.0
3.662542,-5.455519,0.0
0.392374,0.424083,1.0
2.041898,-2.425568,0.0
0.461616,0.583738,1.0
6.371784,2.580114,0.0
0.626891,0.365376,1.0
6.236043,-1.822358,0.0
0.526990,0.514025,1.0
4.264006,1.748285,0.0
0.558363,0.608269,1.0
2.783574,1.531222,0.0
0.449432,0.597592,1.0
-5.957117,-2.262498,0.0
0.302939,0.503536,1.0
-5.615624,-3.591075,0.0
0.674120,0.529840,1.0
-2.501813,0.630057,0.0
0.638082,0.451556,1.0
-6.689990,3.741297,0.0
0.307961,0.507592,1.0
-0.184938,-3.254215,0.0
0.378498,0.413381,1.0
6.480311,4.978743,0.0
0.341592,0.536517,1.0
4.683660,3.066556,0.0
0.401573,0.641790,1.0
-4.653007,1.503819,0.0
0.343616,0.549269,1.0
2.473636,-5.001651,0.0
0.459091,0.550363,1.0
1.689337,6.092003,0.0
0.676803,0.424068,1.0
-6.312420,1.562791,0.0
0.628463,0.381736,1.0
-2.064822,3.532578,0.0
0.628830,0.547945,1.0
-6.675020,-6.857796,0.0
0.460169,0.667888,1.0
3.257097,-2.578257,0.0
0.477837,0.402933,1.0
6.709935,0.278495,0.0
0.571396,0.455967,1.0
-2.392754,-1.820059,0.0
0.640920,0.548096,1.0
-1.835259,-2.190791,0.0
0.435648,0.527708,1.0
2.909310,3.379837,0.0
0.475708,0.622012,1.0
-4.737334,5.619348,0.0
0.418423,0.636849,1.0
