x1,x2,y
-0.903889,-1.260747,0.0
0.629056,0.352396,1.0
0.158356,-0.908332,0.0
0.608118,0.444811,1.0
0.350441,-1.335095,0.0
0.432987,0.605026,1.0
-0.263045,1.406034,0.0
0.401890,0.361276,1.0
0.549300,0.092631,0.0
0.587469,0.591557,1.0
0.014660,-0.009629,0.0
0.669861,0.549100,1.0
0.211384,0.737161,0.0
0.529930,0.338173,1.0
1.429932,0.870099,0.0
0.468461,0.421749,1.0
0.294079,-1.414136,0.0
0.376884,0.490954,1.0
-0.298163,-0.023147,0.0
0.346689,0.605773,1.0
1.073242,-0.413525,0.0
0.535898,0.637610,1.0
0.038339,1.166732,0.0
0.458456,0.669329,1.0
-0.758296,0.922850,0.0
0.492720,0.549917,1.0
1.240590,-0.606901,0.0
0.677663,0.483589,1.0
1.474336,1.564321,0.0
0.542817,0.524224,1.0
-0.539939,0.449448,0.0
0.497856,0.469266,1.0
-1.112638,0.690289,0.0
0.310006,0.470324,1.0
0.299128,0.244894,0.0
0.592206,0.599369,1.0
0.789524,-0.862134,0.0
0.463512,0.447216,1.0
0.526928,-1.523314,0.0
0.608231,0.340411,1.0
1.524403,1.442120,0.0
0.613759,0.452744,1.0
1.367764,-0.786362,0.0
0.452595,0.569985,1.0
-1.248231,0.180489,0.0
0.484208,0.684904,1.0
0.701833,0.504833,0.0
0.422909,0.426939,1.0
0.567018,0.272508,0.0
0.604786,0.434936,1.0
0.607372,0.103915,0.0
0.411789,0.330665,1.0
-0.097771,1.558192,0.0
0.466830,0.618559,1.0
-1.399659,-0.874402,0.0
0.690708,0.534910,1.0
-0.545518,-0.516542,0.0
0.509978,0.599604,1.0
-0.027512,-1.593855,0.0
0.410845,0.474973,1.0
1.388561,-0.054650,0.0
0.487762,0.423734,1.0
-1.577868,-0.821735,0.0
0.537134,0.608841,1.0
0.670009,0.036633,0.0
0.660482,0.514024,1.0
0.795863,0.072458,0.0
0.324477,0.486786,1.0
-0.727536,-0.489536,0.0
0.473065,0.595718,1.0
-0.526963,0.931690,0.0
0.664901,0.393778,1.0
-0.539016,-0.035558,0.0
0.597097,0.413268,1.0
-0.795625,0.725577,0.0
0.447292,0.642184,1.0
0.694768,0.157523,0.0
0.369204,0.612136,1.0
-1.058566,0.683178,0.0
0.571421,0.464591,1.0
0.611273,-1.537257,0.0
0.514688,0.564882,1.0
0.549387,1.538919,0.0
0.377153,0.608212,1.0
-0.623549,0.013076,0.0
0.371453,0.410613,1.0
0.586196,-0.605149,0.0
0.358442,0.536734,1.0
1.553807,-0.367165,0.0
0.331855,0.480558,1.0
0.330620,1.528598,0.0
0.565710,0.482249,1.0
0.414644,-0.673494,0.0
0.373583,0.613811,1.0
0.113917,0.996305,0.0
0.413151,0.424517,1.0
1.251286,-0.037077,0.0
0.605736,0.396782,1.0
0.128586,1.143542,0.0
0.537786,0.367191,1.0
-0.921006,-0.939623,0.0
0.469879,0.649359,1.0
-1.010679,-0.877351,0.0
0.496109,0.302059,1.0
-0.007090,-0.761005,0.0
0.523604,0.415372,1.0
0.491309,1.431616,0.0
0.545874,0.308737,1.0
-1.312764,0.372659,0.0
0.610647,0.543227,1.0
0.889303,-0.689689,0.0
0.349132,0.455184,1.0
-0.245880,-1.302299,0.0
0.532018,0.630364,1.0
-1.381244,1.431003,0.0
0.459445,0.484654,1.0
0.658951,-0.207856,0.0
0.620513,0.359019,1.0
1.049137,0.845116,0.0
0.383749,0.662246,1.0
0.580684,-0.441311,0.0
0.560919,0.371070,1.0
-1.006094,-0.620346,0.0
0.429805,0.324549,1.0
-0.065956,-1.318189,0.0
0.633584,0.442477,1.0
0.132443,-1.225921,0.0
0.593134,0.600300,1.0
1.179476,-0.546940,0.0
0.646946,0.616036,1.0
-1.469661,0.203786,0.0
0.629088,0.481596,1.0
-0.885295,0.839140,0.0
0.629279,0.486764,1.0
-0.492139,0.617236,0.0
0.435866,0.597677,1.0
-0.077042,1.149308,0.0
0.562655,0.338104,1.0
-1.437240,1.101309,0.0
0.592416,0.536146,1.0
