x1,x2,y
2.311739,-2.005961,0.0
0.591732,0.633572,1.0
2.147433,1.706584,0.0
0.587758,0.654916,1.0
1.206545,-1.796070,0.0
0.580659,0.533245,1.0
-0.717188,-0.983254,0.0
0.335140,0.492798,1.0
2.346384,-2.527436,0.0
0.344376,0.525401,1.0
1.752011,2.252225,0.0
0.482143,0.383559,1.0
2.846589,-2.781641,0.0
0.311481,0.465470,1.0
0.924777,-0.669795,0.0
0.376790,0.503794,1.0
2.678869,-0.651859,0.0
0.474635,0.594563,1.0
1.735302,0.417969,0.0
0.513487,0.382673,1.0
1.263182,1.501983,0.0
0.558901,0.442203,1.0
-2.899657,-2.535751,0.0
0.528270,0.436240,1.0
-0.155976,1.107737,0.0
0.443978,0.540734,1.0
-2.902645,3.043360,0.0
0.483666,0.375452,1.0
-1.223543,1.305243,0.0
0.604928,0.427160,1.0
2.779475,-2.371777,0.0
0.390590,0.446255,1.0
-1.334274,0.256681,0.0
0.425002,0.402709,1.0
0.586324,2.550267,0.0
0.612258,0.425723,1.0
0.472334,2.520917,0.0
0.387502,0.540907,1.0
-1.107236,3.079740,0.0
0.553422,0.357255,1.0
1.422544,1.490682,0.0
0.480621,0.392697,1.0
2.427501,3.015211,0.0
0.360957,0.411528,1.0
-2.190607,-1.937035,0.0
0.529510,0.478995,1.0
2.579727,0.869905,0.0
0.557829,0.438658,1.0
-2.616176,0.331474,0.0
0.546483,0.547666,1.0
-1.313846,2.598411,0.0
0.415697,0.422350,1.0
2.229708,1.894340,0.0
0.575168,0.642802,1.0
1.103379,0.286910,0.0
0.402706,0.486455,1.0
-0.767374,-1.256687,0.0
0.614541,0.386641,1.0
-0.419961,-2.682159,0.0
0.574524,0.624014,1.0
-1.480005,-0.048209,0.0
0.625922,0.469605,1.0
-0.866388,2.418987,0.0
0.342083,0.383021,1.0
-1.000610,-2.852205,0.0
0.518499,0.608891,1.0
2.046843,-2.510209,0.0
0.623596,0.585283,1.0
2.378520,-1.815872,0.0
0.309246,0.504993,1.0
-1.267819,1.172980,0.0
0.389210,0.446299,1.0
-2.490605,2.799409,0.0
0.362137,0.632297,1.0
-1.315934,-1.499454,0.0
0.608375,0.352417,1.0
-0.482622,-1.824813,0.0
0.614457,0.574535,1.0
-1.317170,2.528951,0.0
0.573694,0.674422,1.0
-1.423688,-2.130683,0.0
0.552644,0.483024,1.0
-1.839486,-3.043353,0.0
0.523838,0.342979,1.0
2.376479,1.077827,0.0
0.412299,0.510908,1.0
1.969385,-2.348120,0.0
0.380981,0.553562,1.0
-2.926371,1.087514,0.0
0.515656,0.431180,1.0
2.077217,-0.405543,0.0
0.360202,0.516488,1.0
-1.446652,2.520518,0.0
0.355079,0.415037,1.0
0.361204,0.954860,0.0
0.444287,0.523919,1.0
0.104807,0.686441,0.0
0.423835,0.399307,1.0
0.919299,0.252322,0.0
0.498698,0.616446,1.0
-1.350027,2.090105,0.0
0.447975,0.511687,1.0
0.486285,1.398403,0.0
0.420358,0.361452,1.0
-2.818209,2.364776,0.0
0.550019,0.364941,1.0
1.064998,0.024036,0.0
0.562891,0.313039,1.0
2.287257,1.933676,0.0
0.429015,0.650632,1.0
1.140183,-1.142732,0.0
0.610199,0.618041,1.0
-1.270561,-1.513902,0.0
0.541965,0.605922,1.0
-2.587008,0.749779,0.0
0.301822,0.523972,1.0
1.628379,1.372278,0.0
0.491506,0.544149,1.0
0.267922,1.763392,0.0
0.585658,0.550919,1.0
3.034444,-1.301135,0.0
0.449425,0.484041,1.0
2.663975,-2.977214,0.0
0.355195,0.363321,1.0
-3.003125,0.686229,0.0
0.593796,0.535408,1.0
-1.500472,-3.027441,0.0
0.577842,0.392874,1.0
-0.931457,-0.000070,0.0
0.424577,0.470336,1.0
-2.611595,2.924519,0.0
0.422133,0.590321,1.0
0.481020,-0.298785,0.0
0.520537,0.464562,1.0
-0.147572,-0.241453,0.0
0.490223,0.579237,1.0
2.067478,-2.905018,0.0
0.523374,0.541357,1.0
-1.741206,-0.443750,0.0
0.532093,0.683500,1.0
1.389981,-0.195759,0.0
0.634348,0.482960,1.0
0.220069,-2.693259,0.0
0.538157,0.597492,1.0
2.177751,2.859462,0.0
0.678878,0.506763,1.0
0.962880,1.118277,0.0
0.672716,0.531230,1.0
1.337022,2.524822,0.0
0.621718,0.609818,1.0
1.790174,-1.144737,0.0
0.436222,0.577402,1.0
1.457780,-1.499102,0.0
0.589826,0.598981,1.0
-0.499369,1.903090,0.0
0.463394,0.470110,1.0
0.495689,-1.761319,0.0
0.661524,0.441575,1.0
0.901312,1.749382,0.0
0.594346,0.579546,1.0
2.014480,-0.826354,0.0
0.465384,0.307092,1.0
3.036809,1.242514,0.0
0.585728,0.522120,1.0
2.521705,-0.909670,0.0
0.524367,0.435585,1.0
2.730867,-0.919941,0.0
0.587055,0.438783,1.0
-1.167500,0.835068,0.0
0.382963,0.656262,1.0
-1.512935,-1.703733,0.0
0.600957,0.476514,1.0
1.023848,2.810638,0.0
0.538405,0.375705,1.0
2.753020,-0.589502,0.0
0.489447,0.342090,1.0
0.024606,-1.855044,0.0
0.634376,0.555917,1.0
-3.090997,-0.579886,0.0
0.516009,0.360969,1.0
1.656654,-0.820062,0.0
0.488356,0.403723,1.0
-1.930456,-0.575173,0.0
0.427379,0.364254,1.0
1.865970,1.761598,0.0
0.640041,0.572477,1.0
1.954948,3.007309,0.0
0.592846,0.555822,1.0
2.994375,1.063045,0.0
0.606127,0.571486,1.0
-1.999672,1.711872,0.0
0.321031,0.566538,1.0
-1.492645,-1.690645,0.0
0.495670,0.524447,1.0
1.278944,-0.195769,0.0
0.623325,0.425140,1.0
-2.795235,-2.117369,0.0
0.588779,0.615374,1.0
-1.815630,1.106920,0.0
0.357820,0.485288,1.0
-0.964172,1.954991,0.0
0.490893,0.633139,1.0
1.161340,1.049238,0.0
0.448975,0.526714,1.0
2.779871,-1.913869,0.0
0.448377,0.472490,1.0
0.688673,-0.878641,0.0
0.569900,0.513276,1.0
-0.990105,0.103035,0.0
0.622728,0.392554,1.0
2.486555,-2.669421,0.0
0.386187,0.451018,1.0
-0.729853,-3.042604,0.0
0.535817,0.483269,1.0
0.015728,-2.266035,0.0
0.586967,0.551322,1.0
2.609482,-1.243228,0.0
0.439650,0.593761,1.0
-2.403433,-1.499918,0.0
0.505543,0.459989,1.0
-0.993851,-0.850419,0.0
0.371881,0.397148,1.0
2.692364,2.964884,0.0
0.590940,0.534526,1.0
-1.878312,1.605532,0.0
0.614206,0.359751,1.0
0.436026,-0.106604,0.0
0.507236,0.507508,1.0
2.816999,2.110578,0.0
0.647440,0.521604,1.0
-1.466948,2.399709,0.0
0.558209,0.417635,1.0
1.300357,0.100817,0.0
0.618123,0.596374,1.0
2.461561,-1.136978,0.0
0.449096,0.554773,1.0
2.741152,-1.664181,0.0
0.390903,0.499148,1.0
1.375135,-1.705240,0.0
0.670166,0.477795,1.0
0.027218,-1.339345,0.0
0.618288,0.572237,1.0
1.344459,-2.684492,0.0
0.444807,0.464753,1.0
-0.058548,1.778596,0.0
0.612805,0.413630,1.0
-0.239568,-2.611340,0.0
0.565576,0.629078,1.0
-2.997380,-1.973135,0.0
0.585583,0.496549,1.0
0.047794,-2.725489,0.0
0.336891,0.532427,1.0
2.047123,2.192736,0.0
0.549773,0.641984,1.0
1.321024,0.251315,0.0
0.659849,0.274238,1.0
0.264968,1.712071,0.0
0.555915,0.662359,1.0
-0.294583,2.751734,0.0
0.751320,0.431524,1.0
-0.866817,1.411162,0.0
0.703196,0.418283,1.0
-0.097981,2.427552,0.0
0.273835,0.349454,1.0
-0.251688,-1.716587,0.0
0.418386,0.416932,1.0
0.792445,1.017783,0.0
0.506865,0.680884,1.0
-0.936042,-2.665464,0.0
0.362032,0.669860,1.0
0.458384,-2.542157,0.0
0.322002,0.479413,1.0
1.962089,-0.967705,0.0
0.343249,0.590383,1.0
-1.457730,2.324729,0.0
0.434541,0.726263,1.0
0.077736,-1.688914,0.0
0.334519,0.255923,1.0
0.053287,2.795302,0.0
0.542707,0.679740,1.0
-1.048646,2.005390,0.0
0.634029,0.729368,1.0
-0.184566,-2.006550,0.0
