x1,x2,y
0.720346,-1.142107,0.0
0.314985,0.551608,1.0
1.311277,0.632901,0.0
0.389981,0.602321,1.0
0.772629,-1.422458,0.0
0.467327,0.565661,1.0
-0.308681,-1.002223,0.0
0.584349,0.560124,1.0
0.742322,-0.799400,0.0
0.593096,0.364583,1.0
0.364457,-0.564275,0.0
0.397490,0.411982,1.0
-0.846833,-0.718461,0.0
0.477412,0.464862,1.0
-1.285022,-0.363427,0.0
0.483975,0.366016,1.0
0.966881,-0.623642,0.0
0.560442,0.343967,1.0
-0.357827,0.995369,0.0
0.655837,0.459925,1.0
0.394746,1.499080,0.0
0.639236,0.632389,1.0
-1.047220,0.377274,0.0
0.345610,0.469064,1.0
-0.062546,-1.202305,0.0
0.614575,0.567304,1.0
-0.132532,-1.471889,0.0
0.495492,0.330213,1.0
-0.095858,-0.093679,0.0
0.571633,0.443702,1.0
-1.491967,-1.482005,0.0
0.557593,0.472802,1.0
0.658715,1.023521,0.0
0.542948,0.324101,1.0
0.434966,-0.530316,0.0
0.497257,0.399910,1.0
1.384028,-0.640320,0.0
0.385634,0.352380,1.0
1.122001,-0.536432,0.0
0.392217,0.591117,1.0
-1.493943,1.303110,0.0
0.683474,0.551086,1.0
-1.427079,0.090690,0.0
0.529567,0.638213,1.0
1.150796,0.433979,0.0
0.618758,0.469917,1.0
-0.040553,-0.581582,0.0
0.413272,0.464125,1.0
-1.116953,1.370158,0.0
0.532396,0.574776,1.0
-0.325976,-0.685129,0.0
0.483345,0.585156,1.0
0.121780,0.761296,0.0
0.514588,0.477348,1.0
0.602501,1.228685,0.0
0.301867,0.484054,1.0
-0.060258,1.246612,0.0
0.475018,0.632712,1.0
0.716573,1.446036,0.0
0.569231,0.459261,1.0
0.753289,0.531131,0.0
0.328647,0.576524,1.0
1.095747,-0.787545,0.0
0.463282,0.576125,1.0
-1.240244,-0.778851,0.0
0.346139,0.557015,1.0
-1.143944,0.726912,0.0
0.661318,0.577615,1.0
0.564537,-0.820999,0.0
0.631347,0.443097,1.0
0.202952,0.020348,0.0
0.498548,0.500463,1.0
1.321129,1.220788,0.0
0.605085,0.657487,1.0
0.623674,0.096098,0.0
0.649730,0.613526,1.0
0.243892,1.091286,0.0
0.398059,0.384975,1.0
-0.195956,0.563423,0.0
0.586939,0.490030,1.0
0.194177,-0.467870,0.0
0.433954,0.466574,1.0
-1.385023,-1.080632,0.0
0.476039,0.586392,1.0
-0.083704,0.194140,0.0
0.355378,0.634876,1.0
0.493866,-0.601920,0.0
0.437785,0.452909,1.0
1.061735,0.587960,0.0
0.479253,0.602427,1.0
-0.787155,0.289583,0.0
0.635887,0.354048,1.0
1.335360,0.389499,0.0
0.540667,0.386712,1.0
-0.219232,-0.623894,0.0
0.395991,0.428226,1.0
0.656133,-0.364790,0.0
0.630248,0.373072,1.0
-0.602700,1.427350,0.0
0.376939,0.610483,1.0
0.714779,1.298532,0.0
0.424629,0.534392,1.0
0.181815,-1.243605,0.0
0.464378,0.598187,1.0
-1.305948,-1.073277,0.0
0.557646,0.561515,1.0
-0.920937,-1.192621,0.0
0.561856,0.514823,1.0
-0.526721,0.391947,0.0
0.427766,0.456130,1.0
-0.865640,1.191797,0.0
0.437210,0.389597,1.0
0.420682,-0.601376,0.0
0.457565,0.501188,1.0
-0.298676,-0.851733,0.0
0.623593,0.530204,1.0
0.323363,-1.238764,0.0
0.513078,0.302283,1.0
1.282767,1.458638,0.0
0.410878,0.629913,1.0
-1.165565,0.347899,0.0
0.517477,0.630577,1.0
-1.421880,0.462437,0.0
