x1,x2,y
-2.879237,-2.538481,0.0
0.591889,0.476549,1.0
-3.568458,0.927588,0.0
0.671149,0.603418,1.0
3.707683,3.220434,0.0
0.540198,0.501736,1.0
-0.636143,-2.047027,0.0
0.508420,0.416633,1.0
1.203230,-3.920808,0.0
0.569417,0.395866,1.0
-4.438432,-4.125522,0.0
0.576619,0.633331,1.0
2.423545,3.927324,0.0
0.591320,0.513878,1.0
1.155454,-1.077194,0.0
0.523238,0.662638,1.0
-3.812285,3.321246,0.0
0.608152,0.614549,1.0
0.675142,4.714289,0.0
0.478370,0.568161,1.0
-0.438642,2.348289,0.0
0.652457,0.437591,1.0
-2.694153,-2.830134,0.0
0.364383,0.378006,1.0
1.027994,-1.303156,0.0
0.676262,0.534911,1.0
-1.169019,-2.495813,0.0
0.314294,0.537461,1.0
0.038869,0.472643,0.0
0.418349,0.595308,1.0
-4.132450,-2.291694,0.0
0.448702,0.330794,1.0
4.080476,-4.232380,0.0
0.546427,0.397275,1.0
-2.477190,2.261897,0.0
0.512117,0.552536,1.0
4.244114,2.230542,0.0
0.606993,0.337349,1.0
-2.011956,-1.949194,0.0
0.589917,0.537141,1.0
-4.439600,-3.362410,0.0
0.342262,0.598775,1.0
2.729531,-4.379855,0.0
0.545973,0.368274,1.0
2.225350,-1.944016,0.0
0.402681,0.452423,1.0
-0.498467,-3.539214,0.0
0.610701,0.653981,1.0
-0.928989,2.680883,0.0
0.664984,0.578601,1.0
-3.830660,0.489638,0.0
0.419120,0.353111,1.0
1.010951,-2.151360,0.0
0.542662,0.321981,1.0
0.991210,2.664447,0.0
0.632011,0.412844,1.0
-0.788676,4.715406,0.0
0.313123,0.456765,1.0
3.973175,-2.240978,0.0
0.579447,0.569706,1.0
-1.498608,-3.308103,0.0
0.535786,0.359034,1.0
-0.534380,4.880357,0.0
0.333450,0.496905,1.0
-0.474708,-2.018200,0.0
0.423752,0.606874,1.0
-4.212360,1.071442,0.0
0.557890,0.663725,1.0
3.176135,4.693663,0.0
0.483976,0.388002,1.0
1.144235,4.164631,0.0
0.600392,0.593690,1.0
-3.762884,-2.793480,0.0
0.522600,0.339388,1.0
4.893861,-1.685206,0.0
0.583708,0.580239,1.0
4.598762,-4.214427,0.0
0.589031,0.451102,1.0
4.204293,-4.047051,0.0
0.664530,0.555777,1.0
-3.982749,4.538591,0.0
0.356251,0.516979,1.0
4.279007,-2.923599,0.0
0.361891,0.495629,1.0
3.396128,-0.482787,0.0
0.338259,0.526889,1.0
-1.926047,3.720196,0.0
0.473719,0.402874,1.0
0.124942,-1.294926,0.0
0.616521,0.465606,1.0
-1.624573,1.199926,0.0
0.569103,0.320928,1.0
-1.644709,-0.619171,0.0
0.405763,0.659491,1.0
4.255345,-2.813149,0.0
0.359155,0.525248,1.0
-1.374538,1.145920,0.0
0.573896,0.475605,1.0
0.003070,0.598131,0.0
0.326975,0.469058,1.0
-0.904793,1.350713,0.0
0.352494,0.575028,1.0
4.896999,0.060506,0.0
