x1,x2,y
-0.557454,1.067969,0.0
0.362842,0.490192,1.0
-0.484021,0.456849,0.0
0.563175,0.675378,1.0
-0.142591,1.667660,0.0
0.447322,0.337556,1.0
2.073267,-1.998362,0.0
0.588835,0.354259,1.0
1.414292,-1.989455,0.0
0.445706,0.387264,1.0
0.474681,-2.044498,0.0
0.339562,0.425618,1.0
-1.434946,-0.737475,0.0
0.448351,0.426860,1.0
-0.678418,0.824353,0.0
0.414849,0.559885,1.0
0.920182,1.102689,0.0
0.420805,0.672888,1.0
1.320148,-0.875741,0.0
0.569371,0.420016,1.0
1.225344,1.752773,0.0
0.504821,0.325338,1.0
0.607053,0.939565,0.0
0.431116,0.359137,1.0
1.274671,-0.808398,0.0
0.523909,0.341175,1.0
-1.886009,-0.748961,0.0
0.463276,0.483207,1.0
1.736681,-1.600978,0.0
0.668313,0.531265,1.0
-1.297482,-0.373589,0.0
0.507854,0.498966,1.0
-1.812994,0.004921,0.0
0.376641,0.407972,1.0
0.812927,0.264399,0.0
0.514485,0.348766,1.0
-2.072676,-0.666848,0.0
0.698370,0.502289,1.0
0.679711,-0.092481,0.0
0.468917,0.481022,1.0
-1.674634,-1.369651,0.0
0.545031,0.534740,1.0
-1.230117,2.015444,0.0
0.553866,0.628201,1.0
-1.308042,-1.464665,0.0
0.458913,0.351896,1.0
0.189387,-0.573707,0.0
0.587120,0.322109,1.0
1.945778,1.497023,0.0
0.358465,0.513067,1.0
0.158301,1.965003,0.0
0.437594,0.440854,1.0
-0.638750,-0.278783,0.0
0.660550,0.456345,1.0
-1.134371,-1.567921,0.0
0.380432,0.527224,1.0
-0.483251,0.807465,0.0
0.581974,0.642767,1.0
-1.272912,0.965416,0.0
0.608964,0.656449,1.0
-1.669400,-1.605385,0.0
0.413442,0.517356,1.0
1.144083,0.995623,0.0
0.559851,0.408557,1.0
-0.852148,-0.052268,0.0
0.436743,0.546695,1.0
0.079003,0.597859,0.0
0.344463,0.393174,1.0
1.815418,-1.274280,0.0
0.401901,0.547553,1.0
0.271590,-0.787778,0.0
0.330382,0.527083,1.0
-0.222026,-1.996295,0.0
0.459378,0.564541,1.0
-0.614095,-1.700335,0.0
0.430172,0.498894,1.0
-2.049483,-1.455835,0.0
0.551441,0.674105,1.0
1.910815,1.872657,0.0
0.399951,0.571864,1.0
-1.824330,-1.509481,0.0
0.324266,0.533924,1.0
1.702443,-1.632727,0.0
0.473255,0.602924,1.0
-1.725001,0.507666,0.0
0.627973,0.548039,1.0
1.983453,0.502338,0.0
0.575601,0.320001,1.0
-0.441366,-0.842823,0.0
0.369035,0.566803,1.0
-0.443859,-0.733373,0.0
0.387713,0.498897,1.0
-1.480030,1.738861,0.0
0.636565,0.550879,1.0
-0.889458,-1.326333,0.0
0.682355,0.539290,1.0
-0.500592,-0.842560,0.0
0.642250,0.503932,1.0
0.858145,0.050623,0.0
0.329884,0.554962,1.0
1.523062,-0.891322,0.0
