x1,x2,y
-1.654717,2.364475,0.0
0.353756,0.578663,1.0
1.258254,-0.729748,0.0
0.417627,0.452477,1.0
1.187005,-1.615177,0.0
0.551573,0.494718,1.0
0.464902,1.601464,0.0
0.603402,0.377418,1.0
2.591527,0.790695,0.0
0.668933,0.563775,1.0
-2.107556,-1.088745,0.0
0.348727,0.456047,1.0
1.303883,-2.646616,0.0
0.547308,0.400264,1.0
2.131039,-1.021240,0.0
0.346160,0.518005,1.0
-3.074508,-2.460055,0.0
0.606923,0.359887,1.0
-1.178788,-2.882265,0.0
0.394870,0.371807,1.0
-2.259383,1.545669,0.0
0.503339,0.613109,1.0
-2.631405,-1.430855,0.0
0.591628,0.493882,1.0
-0.273048,-1.120729,0.0
0.467994,0.569888,1.0
-3.042136,2.222429,0.0
0.482540,0.647168,1.0
-2.244016,-0.585002,0.0
0.569048,0.585317,1.0
-1.254256,-0.280989,0.0
0.617092,0.467327,1.0
1.115806,-1.643148,0.0
0.397713,0.557116,1.0
-0.788044,-1.463472,0.0
0.342595,0.598833,1.0
-1.741230,-0.855763,0.0
0.577149,0.345584,1.0
-1.079294,1.499241,0.0
0.418074,0.363929,1.0
-2.368326,-0.448949,0.0
0.494734,0.393780,1.0
-0.648488,0.459816,0.0
0.466877,0.609548,1.0
-0.294742,0.076246,0.0
0.375321,0.627847,1.0
-1.182856,-3.052444,0.0
0.538361,0.427432,1.0
-0.698739,-0.905250,0.0
0.517254,0.492735,1.0
-1.721275,-0.275912,0.0
0.521888,0.369992,1.0
2.488591,0.554293,0.0
0.332209,0.429000,1.0
-1.626709,1.905500,0.0
0.358029,0.399256,1.0
-0.084879,-0.554511,0.0
0.430775,0.628009,1.0
-2.307493,-1.038356,0.0
0.587244,0.404387,1.0
-2.728072,-1.703256,0.0
0.421403,0.322237,1.0
-0.946896,0.911594,0.0
0.561943,0.371367,1.0
0.917848,0.667716,0.0
0.519597,0.674937,1.0
2.567779,-1.539073,0.0
0.448845,0.341657,1.0
-1.025878,0.273612,0.0
0.578865,0.381641,1.0
-0.877080,2.524277,0.0
0.430996,0.348030,1.0
-2.561463,2.294444,0.0
0.541690,0.380638,1.0
-1.798197,2.707907,0.0
0.528614,0.622522,1.0
0.516233,2.531055,0.0
0.579853,0.594797,1.0
0.903576,2.599707,0.0
0.620972,0.474053,1.0
-1.312443,1.375829,0.0
0.342355,0.566046,1.0
0.513245,1.908952,0.0
0.419871,0.577956,1.0
-3.054762,0.818292,0.0
0.393267,0.646435,1.0
-0.927320,1.326181,0.0
0.508477,0.575551,1.0
2.838669,0.507461,0.0
0.324763,0.490423,1.0
-2.379042,-0.758825,0.0
0.489001,0.441873,1.0
-2.067510,2.357236,0.0
0.504590,0.447250,1.0
-2.607098,-2.094178,0.0
0.535805,0.681831,1.0
0.446529,2.817581,0.0
0.466411,0.375059,1.0
1.693100,-2.067053,0.0
0.348021,0.591149,1.0
-0.847743,-0.412922,0.0
0.605071,0.428187,1.0
-2.535421,-0.219460,0.0
0.534705,0.585897,1.0
1.219760,-2.890424,0.0
0.348039,0.487158,1.0
2.596716,1.206767,0.0
0.479416,0.549661,1.0
-2.204939,-1.015206,0.0
0.489415,0.601472,1.0
-2.406862,2.865046,0.0
0.334403,0.513119,1.0
1.367757,-1.707162,0.0
0.585281,0.610721,1.0
1.341118,-3.035097,0.0
0.644944,0.580940,1.0
-0.660375,-0.917698,0.0
0.618905,0.544311,1.0
-0.937168,-2.978367,0.0
0.589361,0.393226,1.0
-2.322312,-2.092444,0.0
0.415918,0.541601,1.0
-0.245697,-0.222098,0.0
0.474320,0.502472,1.0
-0.878908,2.787607,0.0
0.365002,0.396155,1.0
-1.823139,-1.091370,0.0
0.386734,0.446231,1.0
-1.384730,1.638636,0.0
0.509654,0.362932,1.0
-1.559823,-2.345677,0.0
0.628999,0.585414,1.0
-0.816801,-1.174313,0.0
0.372914,0.563784,1.0
0.158297,0.700296,0.0
0.647177,0.506671,1.0
1.917175,0.566005,0.0
0.317294,0.568052,1.0
2.211704,-3.086398,0.0
0.479449,0.693378,1.0
1.605472,0.770172,0.0
0.414840,0.420097,1.0
-2.094130,1.352177,0.0
0.695559,0.464744,1.0
-2.371712,-1.556375,0.0
0.487247,0.567632,1.0
-1.642765,-1.359633,0.0
0.605977,0.461717,1.0
2.716248,1.379429,0.0
0.646346,0.529524,1.0
-2.959297,-0.512353,0.0
0.543627,0.537868,1.0
0.666666,1.254846,0.0
0.493772,0.622115,1.0
-0.075323,-1.154620,0.0
0.519271,0.380431,1.0
0.137673,1.271246,0.0
0.540268,0.489525,1.0
-0.783230,-1.146672,0.0
0.338182,0.421613,1.0
2.439583,1.468448,0.0
0.502133,0.354477,1.0
-3.055661,-1.900706,0.0
0.322103,0.585276,1.0
0.411766,1.348428,0.0
0.631279,0.502134,1.0
-2.022153,2.079791,0.0
0.464256,0.548417,1.0
2.209482,2.970167,0.0
0.540138,0.692547,1.0
2.256459,-1.098605,0.0
0.458129,0.373117,1.0
-1.965490,-0.392043,0.0
0.598415,0.554527,1.0
0.583200,-0.359912,0.0
0.639132,0.483537,1.0
1.546408,0.080362,0.0
0.438271,0.620154,1.0
-2.607675,0.608791,0.0
0.625942,0.410311,1.0
-3.023387,1.141975,0.0
0.369726,0.578981,1.0
-2.539940,-1.771531,0.0
0.388937,0.662281,1.0
-2.128829,0.971552,0.0
0.375307,0.389496,1.0
-0.516826,-0.091423,0.0
0.568053,0.665650,1.0
1.242059,-0.107656,0.0
0.565741,0.605416,1.0
2.046728,1.761807,0.0
0.467222,0.398776,1.0
-1.004769,1.652135,0.0
0.347106,0.415499,1.0
2.875050,-1.828397,0.0
0.328076,0.571081,1.0
-2.309016,-1.826393,0.0
0.500670,0.555839,1.0
1.301819,-0.126015,0.0
0.531814,0.394181,1.0
-1.575038,2.339803,0.0
0.401723,0.363534,1.0
0.212244,2.188287,0.0
0.508842,0.313444,1.0
2.259799,-0.751541,0.0
0.386759,0.465105,1.0
-1.266130,-1.440778,0.0
0.631635,0.491692,1.0
-0.462119,1.769503,0.0
0.411738,0.672491,1.0
-2.187852,0.964516,0.0
0.488320,0.597136,1.0
2.484057,-1.255001,0.0
0.473715,0.319858,1.0
-0.662264,-1.667103,0.0
0.422841,0.496965,1.0
2.982355,-2.551256,0.0
0.515279,0.488092,1.0
-2.154255,1.433478,0.0
0.452421,0.443872,1.0
-2.269425,0.177091,0.0
0.523265,0.309501,1.0
-1.706615,-1.884066,0.0
0.364915,0.518377,1.0
1.001391,-2.628645,0.0
0.600988,0.607617,1.0
-1.153381,2.526189,0.0
0.503278,0.386650,1.0
1.909070,0.732524,0.0
0.392226,0.339627,1.0
-2.956465,-2.509452,0.0
0.644918,0.529077,1.0
-1.679286,-1.365373,0.0
0.611956,0.539886,1.0
-0.680945,0.557049,0.0
0.521133,0.489058,1.0
1.430042,-2.691147,0.0
0.428775,0.624710,1.0
0.061349,1.885307,0.0
0.380817,0.593834,1.0
-2.145555,-1.148023,0.0
0.473057,0.474137,1.0
1.873925,-0.947018,0.0
0.426832,0.361299,1.0
0.704557,-0.513805,0.0
0.569494,0.479463,1.0
0.516878,0.970669,0.0
0.617836,0.561725,1.0
-2.851639,-1.489824,0.0
0.650442,0.573962,1.0
-2.686390,-1.753238,0.0
0.494689,0.430239,1.0
-0.396301,-1.836530,0.0
0.468378,0.625556,1.0
0.870708,1.983217,0.0
0.320218,0.510732,1.0
1.071942,-1.068820,0.0
0.609668,0.495764,1.0
2.794955,-2.591156,0.0
0.417409,0.387457,1.0
2.677438,0.095484,0.0
0.557094,0.474275,1.0
0.454893,0.790809,0.0
0.453808,0.550546,1.0
2.779298,0.865961,0.0
0.552503,0.521289,1.0
-1.460797,0.382351,0.0
0.527916,0.485063,1.0
-0.310224,0.259524,0.0
0.364801,0.417525,1.0
-0.035893,-1.858844,0.0
0.418818,0.476925,1.0
0.021934,2.846366,0.0
0.305105,0.492300,1.0
2.852886,-2.352299,0.0
0.428406,0.418891,1.0
2.373767,-1.093833,0.0
0.653131,0.575383,1.0
1.960056,2.060501,0.0
0.322026,0.299106,1.0
-1.083791,0.328225,0.0
0.684448,0.513830,1.0
1.070576,0.773795,0.0
0.523844,0.438587,1.0
-1.862958,-0.742185,0.0
0.402915,0.400163,1.0
-2.000688,-2.964757,0.0
0.405333,0.624629,1.0
-1.379337,-0.715750,0.0
0.437691,0.476966,1.0
2.678097,-1.224371,0.0
0.472618,0.684147,1.0
2.418308,-2.704687,0.0
0.397855,0.545530,1.0
-1.380982,2.635323,0.0
0.456075,0.648995,1.0
-0.599850,-0.486600,0.0
0.625597,0.612418,1.0
2.569789,1.247979,0.0
0.442721,0.618938,1.0
-2.177251,-0.650826,0.0
0.431750,0.630423,1.0
0.034781,1.757503,0.0
0.446775,0.351057,1.0
2.321143,1.050669,0.0
0.387423,0.417650,1.0
