x1,x2,y
1.204261,3.215089,0.0
0.359108,0.531463,1.0
0.123849,0.726689,0.0
0.659456,0.478211,1.0
4.998576,3.862825,0.0
0.480385,0.438674,1.0
2.508253,-0.386045,0.0
0.458607,0.413378,1.0
3.480041,2.246942,0.0
0.654983,0.507431,1.0
2.318780,-2.459790,0.0
0.457166,0.588426,1.0
4.556289,-4.053188,0.0
0.484242,0.459422,1.0
0.348869,-1.565807,0.0
0.479504,0.420800,1.0
2.010897,4.542226,0.0
0.540891,0.555441,1.0
4.920538,-2.113523,0.0
0.681278,0.442370,1.0
-4.600941,-1.816611,0.0
0.375284,0.394650,1.0
4.590366,-2.521625,0.0
0.501977,0.532309,1.0
-4.742611,3.940533,0.0
0.497683,0.358305,1.0
3.256158,3.239876,0.0
0.644542,0.624332,1.0
1.239106,-2.750113,0.0
0.483719,0.469680,1.0
0.465999,-1.546454,0.0
0.435161,0.359279,1.0
2.693210,-2.816235,0.0
0.505372,0.380026,1.0
-0.063136,-0.319711,0.0
0.579035,0.443591,1.0
-1.672863,-4.607365,0.0
0.594698,0.484513,1.0
2.998404,-4.026353,0.0
0.338780,0.469757,1.0
2.900743,-3.219748,0.0
0.370692,0.414856,1.0
4.788481,1.993341,0.0
0.409118,0.651828,1.0
4.488153,3.389751,0.0
0.490056,0.577259,1.0
2.299216,-4.881210,0.0
0.503903,0.493660,1.0
-3.945436,-0.745086,0.0
0.615435,0.614594,1.0
-0.450473,-2.703192,0.0
0.431419,0.664062,1.0
4.849081,0.509251,0.0
0.546219,0.505763,1.0
1.385884,-4.248410,0.0
0.381423,0.380154,1.0
3.669360,1.734388,0.0
0.409937,0.413418,1.0
0.618145,-4.628838,0.0
0.441729,0.347184,1.0
0.594883,2.205685,0.0
0.662768,0.533561,1.0
1.528691,-1.090428,0.0
0.600987,0.596501,1.0
-2.822492,2.580097,0.0
0.636630,0.444066,1.0
-2.204793,0.639712,0.0
0.532782,0.667012,1.0
4.372508,-2.250400,0.0
0.465903,0.625899,1.0
-0.371455,-0.637373,0.0
0.408734,0.594507,1.0
-0.574973,-4.174473,0.0
0.600264,0.430926,1.0
-3.081942,-2.606627,0.0
0.477464,0.536146,1.0
-2.302732,-3.209787,0.0
0.535482,0.437702,1.0
3.938782,1.107418,0.0
0.397004,0.639080,1.0
-2.004874,4.890803,0.0
0.418407,0.372818,1.0
1.404211,-2.227944,0.0
0.466719,0.345640,1.0
1.907588,2.238177,0.0
0.478018,0.646646,1.0
-3.272131,3.691878,0.0
0.609222,0.591879,1.0
-4.865097,-4.480232,0.0
0.387861,0.580948,1.0
2.564315,3.448737,0.0
0.355943,0.539445,1.0
3.673481,-0.396501,0.0
0.583466,0.515210,1.0
1.089400,0.545999,0.0
0.367032,0.506375,1.0
-1.598393,2.605295,0.0
0.510819,0.327838,1.0
1.780199,3.199273,0.0
0.429121,0.444270,1.0
3.723038,-3.894114,0.0
0.421600,0.431019,1.0
-3.999950,1.046930,0.0
0.529356,0.694289,1.0
-4.521839,1.653320,0.0
0.599861,0.461900,1.0
1.177449,1.392628,0.0
0.378363,0.552508,1.0
2.790762,4.731833,0.0
0.441862,0.576294,1.0
